Group	Old_Group	Name	Antigenic_Formula	Alt_Antigenic_Formula	Species	Subspecies	Subspecies_symbol	O	Alt_O	Phase1	Phase2	OtherH	Added_Supplement	Updated_Supplement
O:28	M	II 28:l,z28:e,n,x	II 28:l,z28:e,n,x	II 28:l,z28:e,n,x	enterica	salamae	II	28	28	l,z28	e,n,x			
O:28	M	Bassadji	I 28:r:1,6	I 28:r:1,6	enterica	enterica	I	28	28	r	1,6			
O:28	M	Kibusi	I 28:r:e,n,x	I 28:r:e,n,x	enterica	enterica	I	28	28	r	e,n,x			
O:28	M	II 28:r:e,n,z15	II 28:r:e,n,z15	II 28:r:e,n,z15	enterica	salamae	II	28	28	r	e,n,z15			
O:28	M	Fairfield	I 28:r:l,w	I 28:r:l,w	enterica	enterica	I	28	28	r	l,w			
O:28	M	Chicago	I 28:r,[i]:1,5	I 28:r,[i]:1,5	enterica	enterica	I	28	28	r,[i]	1,5			
O:28	M	Banco	I 28:r,i:1,7	I 28:r,i:1,7	enterica	enterica	I	28	28	r,i	1,7			
O:28	M	Sanktgeorg	I 28:r,[i]:e,n,z15	I 28:r,[i]:e,n,z15	enterica	enterica	I	28	28	r,[i]	e,n,z15			
O:28	M	Oskarshamn	I 28:y:1,2	I 28:y:1,2	enterica	enterica	I	28	28	y	1,2			
O:28	M	Nima	I 28:y:1,5	I 28:y:1,5	enterica	enterica	I	28	28	y	1,5			
O:28	M	Pomona	I 28:y:1,7:[z80],[z90]	I 28:y:1,7:[z80],[z90]	enterica	enterica	I	28	28	y	1,7	[z80],[z90]		
O:28	M	Kitenge	I 28:y:e,n,x	I 28:y:e,n,x	enterica	enterica	I	28	28	y	e,n,x			
O:28	M	Telaviv	I 28:y:e,n,z15	I 28:y:e,n,z15	enterica	enterica	I	28	28	y	e,n,z15			
O:28	M	Shomolu	I 28:y:l,w	I 28:y:l,w	enterica	enterica	I	28	28	y	l,w			
O:28	M	Selby	I 28:y:z6	I 28:y:z6	enterica	enterica	I	28	28	y	z6			
O:28	M	Vanier	I 28:z:1,5	I 28:z:1,5	enterica	enterica	I	28	28	z	1,5			
O:28	M	II 28:z:1,5	II 28:z:1,5	II 28:z:1,5	enterica	salamae	II	28	28	z	1,5			
O:28	M	Doel	I 28:z:1,6	I 28:z:1,6	enterica	enterica	I	28	28	z	1,6			
O:28	M	Ezra	I 28:z:1,7	I 28:z:1,7	enterica	enterica	I	28	28	z	1,7			
O:28	M	Brisbane	I 28:z:e,n,z15	I 28:z:e,n,z15	enterica	enterica	I	28	28	z	e,n,z15			
O:28	M	II 28:z:z39	II 28:z:z39	II 28:z:z39	enterica	salamae	II	28	28	z	z39			
O:28	M	Cannobio	I 28:z4,z23:1,5	I 28:z4,z23:1,5	enterica	enterica	I	28	28	z4,z23	1,5			
O:28	M	Teltow	I 28:z4,z23:1,6	I 28:z4,z23:1,6	enterica	enterica	I	28	28	z4,z23	1,6			
O:28	M	Babelsberg	I 28:z4,z23:[e,n,z15]	I 28:z4,z23:[e,n,z15]	enterica	enterica	I	28	28	z4,z23	[e,n,z15]			
O:28	M	Kethiabarny	I 28:z4,z24:–	I 28:z4,z24:–	enterica	enterica	I	28	28	z4,z24	–			
O:28	M	Rogy	I 28:z10:1,2	I 28:z10:1,2	enterica	enterica	I	28	28	z10	1,2			
O:28	M	Farakan	I 28:z10:1,5	I 28:z10:1,5	enterica	enterica	I	28	28	z10	1,5			
O:28	M	Libreville	I 28:z10:1,6	I 28:z10:1,6	enterica	enterica	I	28	28	z10	1,6			
O:28	M	Malaysia	I 28:z10:1,7	I 28:z10:1,7	enterica	enterica	I	28	28	z10	1,7			
O:28	M	Umbilo	I 28:z10:e,n,x	I 28:z10:e,n,x	enterica	enterica	I	28	28	z10	e,n,x			
O:28	M	Luckenwalde	I 28:z10:e,n,z15	I 28:z10:e,n,z15	enterica	enterica	I	28	28	z10	e,n,z15			
O:28	M	Moroto	I 28:z10:l,w	I 28:z10:l,w	enterica	enterica	I	28	28	z10	l,w			
O:28	M	IIIb 28:z10:z	IIIb 28:z10:z	IIIb 28:z10:z	enterica	diarizonae	IIIb	28	28	z10	z			
O:28	M	Djermaia	I 28:z29:–	I 28:z29:–	enterica	enterica	I	28	28	z29	–			
O:28	M	II 28:z29:1,5	II 28:z29:1,5	II 28:z29:1,5	enterica	salamae	II	28	28	z29	1,5			
O:28	M	II 28:z29:e,n,x	II 28:z29:e,n,x	II 28:z29:e,n,x	enterica	salamae	II	28	28	z29	e,n,x			
O:28	M	Konolfingen	I 28:z35:1,6	I 28:z35:1,6	enterica	enterica	I	28	28	z35	1,6			
O:28	M	Babili	I 28:z35:1,7	I 28:z35:1,7	enterica	enterica	I	28	28	z35	1,7			
O:28	M	Santander	I 28:z35:e,n,z15	I 28:z35:e,n,z15	enterica	enterica	I	28	28	z35	e,n,z15			
O:28	M	Aderike	I 28:z38:e,n,z15	I 28:z38:e,n,z15	enterica	enterica	I	28	28	z38	e,n,z15			
O:30	N	Overvecht	I 30:a:1,2	I 30:a:1,2	enterica	enterica	I	30	30	a	1,2			
O:30	N	Zehlendorf	I 30:a:1,5	I 30:a:1,5	enterica	enterica	I	30	30	a	1,5			
O:30	N	Guarapiranga	I 30:a:e,n,x	I 30:a:e,n,x	enterica	enterica	I	30	30	a	e,n,x			
O:30	N	Doulassame	I 30:a:e,n,z15	I 30:a:e,n,z15	enterica	enterica	I	30	30	a	e,n,z15			
O:30	N	II 30:a:z39	II 30:a:z39	II 30:a:z39	enterica	salamae	II	30	30	a	z39			
O:30	N	Louga	I 30:b:1,2	I 30:b:1,2	enterica	enterica	I	30	30	b	1,2			
O:30	N	Aschersleben	I 30:b:1,5	I 30:b:1,5	enterica	enterica	I	30	30	b	1,5			
O:30	N	Tempe	I 30:b:1,7:[z33]	I 30:b:1,7:[z33]	enterica	enterica	I	30	30	b	1,7	[z33]		
O:30	N	Urbana	I 30:b:e,n,x	I 30:b:e,n,x	enterica	enterica	I	30	30	b	e,n,x			
O:30	N	Neudorf	I 30:b:e,n,z15	I 30:b:e,n,z15	enterica	enterica	I	30	30	b	e,n,z15			
O:30	N	Coppettswood	I 30:b:l,z13,z28	I 30:b:l,z13,z28	enterica	enterica	I	30	30	b	l,z13,z28		48	
O:30	N	II 30:b:z6	II 30:b:z6	II 30:b:z6	enterica	salamae	II	30	30	b	z6			
O:30	N	Kakikoka	I 30:b:z6	I 30:b:z6	enterica	enterica	I	30	30	b	z6		48	
O:30	N	Zaire	I 30:c:1,7	I 30:c:1,7	enterica	enterica	I	30	30	c	1,7			
O:30	N	Morningside	I 30:c:e,n,z15	I 30:c:e,n,z15	enterica	enterica	I	30	30	c	e,n,z15			
O:30	N	II 30:c:z39	II 30:c:z39	II 30:c:z39	enterica	salamae	II	30	30	c	z39			
O:30	N	Messina	I 30:d:1,5	I 30:d:1,5	enterica	enterica	I	30	30	d	1,5			
O:30	N	Livulu	I 30:e,h:1,2	I 30:e,h:1,2	enterica	enterica	I	30	30	e,h	1,2			
O:30	N	Torhout	I 30:e,h:1,5	I 30:e,h:1,5	enterica	enterica	I	30	30	e,h	1,5			
O:30	N	Godesberg	I 30:g,m,[t]:–	I 30:g,m,[t]:–	enterica	enterica	I	30	30	g,m,[t]	–			
O:30	N	II 30:g,m,s:e,n,x	II 30:g,m,s:e,n,x	II 30:g,m,s:e,n,x	enterica	salamae	II	30	30	g,m,s	e,n,x			
O:30	N	Giessen	I 30:g,m,s:–	I 30:g,m,s:–	enterica	enterica	I	30	30	g,m,s	–			
O:30	N	IV 30:g,m,t,z51:–	IV 30:g,m,t,z51:–	IV 30:g,m,t,z51:–	enterica	houtenae	IV	30	30	g,m,t,z51	–		48	
O:30	N	Sternschanze	I 30:g,s,t:–:[z59]	I 30:g,s,t:–:[z59]	enterica	enterica	I	30	30	g,s,t	–	[z59]		
O:30	N	II 30:g,t:–	II 30:g,t:–	II 30:g,t:–	enterica	salamae	II	30	30	g,t	–			
O:30	N	Wayne	I 30:g,z51:–	I 30:g,z51:–	enterica	enterica	I	30	30	g,z51	–			
O:30	N	II 30:m,t:–	II 30:m,t:–	II 30:m,t:–	enterica	salamae	II	30	30	m,t	–			
O:30	N	Landau	I 30:i:1,2	I 30:i:1,2	enterica	enterica	I	30	30	i	1,2			
O:30	N	Morehead	I 30:i:1,5	I 30:i:1,5	enterica	enterica	I	30	30	i	1,5			
O:30	N	Mjordan	I 30:i:e,n,z15	I 30:i:e,n,z15	enterica	enterica	I	30	30	i	e,n,z15			
O:30	N	Soerenga	I 30:i:l,w	I 30:i:l,w	enterica	enterica	I	30	30	i	l,w			
O:30	N	Hilversum	I 30:k:1,2	I 30:k:1,2	enterica	enterica	I	30	30	k	1,2			
O:30	N	Ramatgan	I 30:k:1,5	I 30:k:1,5	enterica	enterica	I	30	30	k	1,5			
O:30	N	Aqua	I 30:k:1,6	I 30:k:1,6	enterica	enterica	I	30	30	k	1,6			
O:30	N	Angoda	I 30:k:e,n,x	I 30:k:e,n,x	enterica	enterica	I	30	30	k	e,n,x			
O:30	N	Odozi	I 30:k:e,n,[x],z15	I 30:k:e,n,[x],z15	enterica	enterica	I	30	30	k	e,n,[x],z15			
O:30	N	II 30:k:e,n,x,z15	II 30:k:e,n,x,z15	II 30:k:e,n,x,z15	enterica	salamae	II	30	30	k	e,n,x,z15			
O:30	N	Scarborough	I 30:k:l,z13,z28	I 30:k:l,z13,z28	enterica	enterica	I	30	30	k	l,z13,z28			
O:30	N	Ligeo	I 30:l,v:1,2	I 30:l,v:1,2	enterica	enterica	I	30	30	l,v	1,2			
O:30	N	Donna	I 30:l,v:1,5	I 30:l,v:1,5	enterica	enterica	I	30	30	l,v	1,5			
O:30	N	Ockenheim	I 30:l,z13,z28:1,6	I 30:l,z13,z28:1,6	enterica	enterica	I	30	30	l,z13,z28	1,6			
O:30	N	Morocco	I 30:l,z13,z28:e,n,z15	I 30:l,z13,z28:e,n,z15	enterica	enterica	I	30	30	l,z13,z28	e,n,z15			
O:30	N	II 30:l,z28:z6	II 30:l,z28:z6	II 30:l,z28:z6	enterica	salamae	II	30	30	l,z28	z6			
O:30	N	Grandhaven	I 30:r:1,2	I 30:r:1,2	enterica	enterica	I	30	30	r	1,2			
O:30	N	Gege	I 30:r:1,5	I 30:r:1,5	enterica	enterica	I	30	30	r	1,5			
O:30	N	Quincy	I 30:r:1,6	I 30:r:1,6	enterica	enterica	I	30	30	r	1,6			
O:30	N	Matopeni	I 30:y:1,2	I 30:y:1,2	enterica	enterica	I	30	30	y	1,2			
O:30	N	Bietri	I 30:y:1,5	I 30:y:1,5	enterica	enterica	I	30	30	y	1,5			
O:30	N	Steinplatz	I 30:y:1,6	I 30:y:1,6	enterica	enterica	I	30	30	y	1,6			
O:30	N	Baguirmi	I 30:y:e,n,x	I 30:y:e,n,x	enterica	enterica	I	30	30	y	e,n,x			
O:30	N	Nijmegen	I 30:y:e,n,z15	I 30:y:e,n,z15	enterica	enterica	I	30	30	y	e,n,z15			
O:30	N	Hohentwiel	I 30:z:e,n,x,z15	I 30:z:e,n,x,z15	enterica	enterica	I	30	30	z	e,n,x,z15			
O:30	N	Stoneferry	I 30:z4,z23:–	I 30:z4,z23:–	enterica	enterica	I	30	30	z4,z23	–			
O:30	N	Bodjonegoro	I 30:z4,z24:–	I 30:z4,z24:–	enterica	enterica	I	30	30	z4,z24	–			
O:30	N	II 30:z6:1,6	II 30:z6:1,6	II 30:z6:1,6	enterica	salamae	II	30	30	z6	1,6			
O:30	N	Sada	I 30:z10:1,2	I 30:z10:1,2	enterica	enterica	I	30	30	z10	1,2			
O:30	N	Senneville	I 30:z10:1,5	I 30:z10:1,5	enterica	enterica	I	30	30	z10	1,5			
O:30	N	Kumasi	I 30:z10:e,n,z15	I 30:z10:e,n,z15	enterica	enterica	I	30	30	z10	e,n,z15			
O:30	N	II 30:z10:e,n,x,z15	II 30:z10:e,n,x,z15	II 30:z10:e,n,x,z15	enterica	salamae	II	30	30	z10	e,n,x,z15			
O:30	N	Aragua	I 30:z29:–	I 30:z29:–	enterica	enterica	I	30	30	z29	–			
O:30	N	Kokoli	I 30:z35:1,6	I 30:z35:1,6	enterica	enterica	I	30	30	z35	1,6			
O:30	N	Wuiti	I 30:z35:e,n,z15	I 30:z35:e,n,z15	enterica	enterica	I	30	30	z35	e,n,z15			
O:30	N	Ago	I 30:z38:–	I 30:z38:–	enterica	enterica	I	30	30	z38	–			
O:30	N	II 30:z39:1,7	II 30:z39:1,7	II 30:z39:1,7	enterica	salamae	II	30	30	z39	1,7			
O:35	O	Umhlatazana	I 35:a:e,n,z15	I 35:a:e,n,z15	enterica	enterica	I	35	35	a	e,n,z15			
O:35	O	Tchad	I 35:b:–	I 35:b:–	enterica	enterica	I	35	35	b	–			
O:35	O	Keurmassar	I 35:c:1,2	I 35:c:1,2	enterica	enterica	I	35	35	c	1,2			
O:35	O	Gouloumbo	I 35:c:1,5	I 35:c:1,5	enterica	enterica	I	35	35	c	1,5			
O:35	O	Yolo	I 35:c:[e,n,z15]	I 35:c:[e,n,z15]	enterica	enterica	I	35	35	c	[e,n,z15]			
O:35	O	II 35:d:1,5	II 35:d:1,5	II 35:d:1,5	enterica	salamae	II	35	35	d	1,5			
O:35	O	Dembe	I 35:d:l,w:[z58]	I 35:d:l,w:[z58]	enterica	enterica	I	35	35	d	l,w	[z58]		
O:35	O	Gassi	I 35:e,h:z6	I 35:e,h:z6	enterica	enterica	I	35	35	e,h	z6			
O:35	O	Adelaide	I 35:f,g:–:[z27]	I 35:f,g:–:[z27]	enterica	enterica	I	35	35	f,g	–	[z27]		
O:35	O	Ealing	I 35:g,m,s:–	I 35:g,m,s:–	enterica	enterica	I	35	35	g,m,s	–			
O:35	O	II 35:g,m,s,t:–	II 35:g,m,s,t:–	II 35:g,m,s,t:–	enterica	salamae	II	35	35	g,m,s,t	–			
O:35	O	Ebrie	I 35:g,m,t:–	I 35:g,m,t:–	enterica	enterica	I	35	35	g,m,t	–			
O:35	O	Anecho	I 35:g,s,t:–	I 35:g,s,t:–	enterica	enterica	I	35	35	g,s,t	–			
O:35	O	II 35:g,t:1,5	II 35:g,t:1,5	II 35:g,t:1,5	enterica	salamae	II	35	35	g,t	1,5			
O:35	O	II 35:g,t:z42	II 35:g,t:z42	II 35:g,t:z42	enterica	salamae	II	35	35	g,t	z42			
O:35	O	Agodi	I 35:g,t:–	I 35:g,t:–	enterica	enterica	I	35	35	g,t	–			
O:35	O	IIIa 35:g,z51:–	IIIa 35:g,z51:–	IIIa 35:g,z51:–	enterica	arizonae	IIIa	35	35	g,z51	–			
O:35	O	II 35:g,z62:e,n,x	II 35:g,z62:e,n,x	II 35:g,z62:e,n,x	enterica	salamae	II	35	35	g,z62	e,n,x		48	
O:35	O	Monschaui	I 35:m,t:–	I 35:m,t:–	enterica	enterica	I	35	35	m,t	–			
O:35	O	II 35:m,t:–	II 35:m,t:–	II 35:m,t:–	enterica	salamae	II	35	35	m,t	–			
O:35	O	IIIb 35:i:e,n,x,z15	IIIb 35:i:e,n,x,z15	IIIb 35:i:e,n,x,z15	enterica	diarizonae	IIIb	35	35	i	e,n,x,z15			
O:35	O	Gambia	I 35:i:e,n,z15	I 35:i:e,n,z15	enterica	enterica	I	35	35	i	e,n,z15			
O:35	O	Bandia	I 35:i:l,w	I 35:i:l,w	enterica	enterica	I	35	35	i	l,w			
O:35	O	IIIb 35:i:z	IIIb 35:i:z	IIIb 35:i:z	enterica	diarizonae	IIIb	35	35	i	z			
O:35	O	Evry	I 35:i:z6	I 35:i:z6	enterica	enterica	I	35	35	i	z6			
O:35	O	IIIb 35:i:z35	IIIb 35:i:z35	IIIb 35:i:z35	enterica	diarizonae	IIIb	35	35	i	z35			
O:35	O	IIIb 35:i:z53	IIIb 35:i:z53	IIIb 35:i:z53	enterica	diarizonae	IIIb	35	35	i	z53			
O:35	O	Penzing	I 35:k:e,n,z15	I 35:k:e,n,z15	enterica	enterica	I	35	35	k	e,n,z15		47	
O:35	O	IIIb 35:k:e,n,x,z15	IIIb 35:k:e,n,x,z15	IIIb 35:k:e,n,x,z15	enterica	diarizonae	IIIb	35	35	k	e,n,x,z15			
O:35	O	IIIb 35:k:z	IIIb 35:k:z	IIIb 35:k:z	enterica	diarizonae	IIIb	35	35	k	z			
O:35	O	IIIb 35:(k):z35	IIIb 35:(k):z35	IIIb 35:(k):z35	enterica	diarizonae	IIIb	35	35	(k)	z35			
O:35	O	IIIb 35:k:z53:[z50]	IIIb 35:k:z53:[z50]	IIIb 35:k:z53:[z50]	enterica	diarizonae	IIIb	35	35	k	z53	[z50]		
O:35	O	IIIb 35:l,v:1,5,7	IIIb 35:l,v:1,5,7	IIIb 35:l,v:1,5,7	enterica	diarizonae	IIIb	35	35	l,v	1,5,7			
O:35	O	IIIb 35:l,v:e,n,x,z15:[z50]	IIIb 35:l,v:e,n,x,z15:[z50]	IIIb 35:l,v:e,n,x,z15:[z50]	enterica	diarizonae	IIIb	35	35	l,v	e,n,x,z15	[z50]		
O:35	O	IIIb 35:l,v:z35:[z67]	IIIb 35:l,v:z35:[z67]	IIIb 35:l,v:z35:[z67]	enterica	diarizonae	IIIb	35	35	l,v	z35	[z67]		
O:35	O	II 35:l,z28:–	II 35:l,z28:–	II 35:l,z28:–	enterica	salamae	II	35	35	l,z28	–			
O:35	O	IIIb 35:r:e,n,x,z15	IIIb 35:r:e,n,x,z15	IIIb 35:r:e,n,x,z15	enterica	diarizonae	IIIb	35	35	r	e,n,x,z15			
O:35	O	Massakory	I 35:r:l,w	I 35:r:l,w	enterica	enterica	I	35	35	r	l,w			
O:35	O	IIIb 35:r:z	IIIb 35:r:z	IIIb 35:r:z	enterica	diarizonae	IIIb	35	35	r	z			
O:35	O	IIIb 35:r:z35	IIIb 35:r:z35	IIIb 35:r:z35	enterica	diarizonae	IIIb	35	35	r	z35			
O:35	O	IIIb 35:r:z61	IIIb 35:r:z61	IIIb 35:r:z61	enterica	diarizonae	IIIb	35	35	r	z61			
O:35	O	Baltimore	I 35:y:l,w	I 35:y:l,w	enterica	enterica	I	35	35	y	l,w		48	
O:35	O	Alachua	I 35:z4,z23:–:[z37],[z45]	I 35:z4,z23:–:[z37],[z45]	enterica	enterica	I	35	35	z4,z23	–	[z37],[z45]		
O:35	O	IIIa 35:z4,z23:–	IIIa 35:z4,z23:–	IIIa 35:z4,z23:–	enterica	arizonae	IIIa	35	35	z4,z23	–			
O:35	O	Westphalia	I 35:z4,z24:–	I 35:z4,z24:–	enterica	enterica	I	35	35	z4,z24	–			
O:35	O	IIIa 35:z4,z24:–	IIIa 35:z4,z24:–	IIIa 35:z4,z24:–	enterica	arizonae	IIIa	35	35	z4,z24	–			
O:35	O	IIIa 35:z4,z32:–	IIIa 35:z4,z32:–	IIIa 35:z4,z32:–	enterica	arizonae	IIIa	35	35	z4,z32	–			
O:35	O	Camberene	I 35:z10:1,5	I 35:z10:1,5	enterica	enterica	I	35	35	z10	1,5			
O:35	O	Enschede	I 35:z10:l,w	I 35:z10:l,w	enterica	enterica	I	35	35	z10	l,w			
O:35	O	Ligna	I 35:z10:z6	I 35:z10:z6	enterica	enterica	I	35	35	z10	z6			
O:35	O	IIIb 35:z10:z35	IIIb 35:z10:z35	IIIb 35:z10:z35	enterica	diarizonae	IIIb	35	35	z10	z35			
O:35	O	II 35:z29:e,n,x	II 35:z29:e,n,x	II 35:z29:e,n,x	enterica	salamae	II	35	35	z29	e,n,x			
O:35	O	Widemarsh	I 35:z29:–	I 35:z29:–	enterica	enterica	I	35	35	z29	–			
O:35	O	IIIa 35:z29:–	IIIa 35:z29:–	IIIa 35:z29:–	enterica	arizonae	IIIa	35	35	z29	–			
O:35	O	IIIa 35:z36:–	IIIa 35:z36:–	IIIa 35:z36:–	enterica	arizonae	IIIa	35	35	z36	–			
O:35	O	Haga	I 35:z38:–	I 35:z38:–	enterica	enterica	I	35	35	z38	–			
O:35	O	IIIb 35:z52:1,5,7	IIIb 35:z52:1,5,7	IIIb 35:z52:1,5,7	enterica	diarizonae	IIIb	35	35	z52	1,5,7			
O:35	O	IIIb 35:z52:e,n,x,z15	IIIb 35:z52:e,n,x,z15	IIIb 35:z52:e,n,x,z15	enterica	diarizonae	IIIb	35	35	z52	e,n,x,z15			
O:35	O	IIIb 35:z52:z	IIIb 35:z52:z	IIIb 35:z52:z	enterica	diarizonae	IIIb	35	35	z52	z			
O:35	O	IIIb 35:z52:z35	IIIb 35:z52:z35	IIIb 35:z52:z35	enterica	diarizonae	IIIb	35	35	z52	z35			
O:38	P	Oran	I 38:a:e,n,z15	I 38:a:e,n,z15	enterica	enterica	I	38	38	a	e,n,z15			
O:38	P	II 38:b:1,2	II 38:b:1,2	II 38:b:1,2	enterica	salamae	II	38	38	b	1,2			
O:38	P	Rittersbach	I 38:b:e,n,z15	I 38:b:e,n,z15	enterica	enterica	I	38	38	b	e,n,z15			
O:38	P	Sheffield	I 38:c:1,5	I 38:c:1,5	enterica	enterica	I	38	38	c	1,5			
O:38	P	Kidderminster	I 38:c:1,6:[z58]	I 38:c:1,6:[z58]	enterica	enterica	I	38	38	c	1,6	[z58]		
O:38	P	Willamette	I 38:d:1,5	I 38:d:1,5	enterica	enterica	I	38	38	d	1,5			
O:38	P	II 38:d:[1,5]	II 38:d:[1,5]	II 38:d:[1,5]	enterica	salamae	II	38	38	d	[1,5]			
O:38	P	II 38:d:z39	II 38:d:z39	II 38:d:z39	enterica	salamae	II	38	38	d	z39			
O:38	P	Thiaroye	I 38:e,h:1,2	I 38:e,h:1,2	enterica	enterica	I	38	38	e,h	1,2			
O:38	P	Kasenyi	I 38:e,h:1,5	I 38:e,h:1,5	enterica	enterica	I	38	38	e,h	1,5			
O:38	P	Korovi	I 38:g,m,[s]:–	I 38:g,m,[s]:–	enterica	enterica	I	38	38	g,m,[s]	–			
O:38	P	II 38:g,t:–	II 38:g,t:–	II 38:g,t:–	enterica	salamae	II	38	38	g,t	–			
O:38	P	IIIa 38:g,z51:–	IIIa 38:g,z51:–	IIIa 38:g,z51:–	enterica	arizonae	IIIa	38	38	g,z51	–			
O:38	P	IV 38:g,z51:–	IV 38:g,z51:–	IV 38:g,z51:–	enterica	houtenae	IV	38	38	g,z51	–			
O:38	P	Rothenburgsort	I 38:m,t:–	I 38:m,t:–	enterica	enterica	I	38	38	m,t	–			
O:38	P	Mgulani	I 38:i:1,2	I 38:i:1,2	enterica	enterica	I	38	38	i	1,2			
O:38	P	Lansing	I 38:i:1,5	I 38:i:1,5	enterica	enterica	I	38	38	i	1,5			
O:38	P	IIIb 38:i:z	IIIb 38:i:z	IIIb 38:i:z	enterica	diarizonae	IIIb	38	38	i	z			
O:38	P	IIIb 38:i:z53	IIIb 38:i:z53	IIIb 38:i:z53	enterica	diarizonae	IIIb	38	38	i	z53			
O:38	P	Echa	I 38:k:1,2	I 38:k:1,2	enterica	enterica	I	38	38	k	1,2			
O:38	P	Mango	I 38:k:1,5	I 38:k:1,5	enterica	enterica	I	38	38	k	1,5			
O:38	P	Inverness	I 38:k:1,6	I 38:k:1,6	enterica	enterica	I	38	38	k	1,6			
O:38	P	Njala	I 38:k:e,n,x	I 38:k:e,n,x	enterica	enterica	I	38	38	k	e,n,x			
O:38	P	IIIb 38:k:e,n,x,z15	IIIb 38:k:e,n,x,z15	IIIb 38:k:e,n,x,z15	enterica	diarizonae	IIIb	38	38	k	e,n,x,z15			
O:38	P	IIIb 38:k:z	IIIb 38:k:z	IIIb 38:k:z	enterica	diarizonae	IIIb	38	38	k	z			
O:38	P	IIIb 38:k:z53	IIIb 38:k:z53	IIIb 38:k:z53	enterica	diarizonae	IIIb	38	38	k	z53			
O:38	P	IIIb 38:(k):1,5,7	IIIb 38:(k):1,5,7	IIIb 38:(k):1,5,7	enterica	diarizonae	IIIb	38	38	(k)	1,5,7			
O:38	P	IIIb 38:(k):z35:[z56]	IIIb 38:(k):z35:[z56]	IIIb 38:(k):z35:[z56]	enterica	diarizonae	IIIb	38	38	(k)	z35	[z56]		
O:38	P	IIIb 38:(k):–	IIIb 38:(k):–	IIIb 38:(k):–	enterica	diarizonae	IIIb	38	38	(k)	–			
O:38	P	IIIb 38:(k):z55	IIIb 38:(k):z55	IIIb 38:(k):z55	enterica	diarizonae	IIIb	38	38	(k)	z55			
O:38	P	Alger	I 38:l,v:1,2	I 38:l,v:1,2	enterica	enterica	I	38	38	l,v	1,2			
O:38	P	Kimberley	I 38:l,v:1,5	I 38:l,v:1,5	enterica	enterica	I	38	38	l,v	1,5			
O:38	P	Taylor	I 38:l,v:e,n,z15	I 38:l,v:e,n,z15	enterica	enterica	I	38	38	l,v	e,n,z15			
O:38	P	Roan	I 38:l,v:e,n,x	I 38:l,v:e,n,x	enterica	enterica	I	38	38	l,v	e,n,x			
O:38	P	IIIb 38:l,v:z	IIIb 38:l,v:z	IIIb 38:l,v:z	enterica	diarizonae	IIIb	38	38	l,v	z			
O:38	P	IIIb 38:l,v:z35	IIIb 38:l,v:z35	IIIb 38:l,v:z35	enterica	diarizonae	IIIb	38	38	l,v	z35			
O:38	P	IIIb 38:l,v:[z53]:[z54]	IIIb 38:l,v:[z53]:[z54]	IIIb 38:l,v:[z53]:[z54]	enterica	diarizonae	IIIb	38	38	l,v	[z53]	[z54]		
O:38	P	Lindi	I 38:r:1,5	I 38:r:1,5	enterica	enterica	I	38	38	r	1,5			
O:38	P	IIIb 38:r:1,5,7	IIIb 38:r:1,5,7	IIIb 38:r:1,5,7	enterica	diarizonae	IIIb	38	38	r	1,5,7			
O:38	P	Emmastad	I 38:r:1,6	I 38:r:1,6	enterica	enterica	I	38	38	r	1,6			
O:38	P	IIIb 38:r:e,n,x,z15	IIIb 38:r:e,n,x,z15	IIIb 38:r:e,n,x,z15	enterica	diarizonae	IIIb	38	38	r	e,n,x,z15			
O:38	P	IIIb 38:r:z:[z57]	IIIb 38:r:z:[z57]	IIIb 38:r:z:[z57]	enterica	diarizonae	IIIb	38	38	r	z	[z57]		
O:38	P	IIIb 38:r:z35	IIIb 38:r:z35	IIIb 38:r:z35	enterica	diarizonae	IIIb	38	38	r	z35			
O:38	P	Freetown	I 38:y:1,5	I 38:y:1,5	enterica	enterica	I	38	38	y	1,5			
